age,annual_income,education_years,work_experience_years,loan_amount,loan_duration_months,interest_rate,debt_to_income_ratio,monthly_expenses,savings_balance,investment_balance,number_of_dependents,employment_stability_years,housing_status_score,marital_status_score,health_risk_index,insurance_coverage_score,spending_score,online_activity_score,device_usage_hours,location_risk_index,previous_default_count,financial_literacy_score,loan_default,loan_to_income_ratio,expenses_to_income_ratio,savings_to_income_ratio,raw_cluster_id,financial_profile_label
59,54868.315001584095,19,39,23267.216105034862,24,17.814360576341173,0.1843121913995348,3003.38154173898,24018.792876444528,9941.79634658353,2,26,5,2,0.1924708844936365,1,34,96,1.4811525875793077,0.7639941086472216,1,73,0,0.4240555975586842,0.6568559377088077,0.4377534261030448,1,2
29,69385.72081275657,8,22,22538.706303524366,12,13.279386567286458,0.3731245226066314,2413.6102014529497,18494.396177658917,31850.961227442844,1,3,1,3,0.4988184138855599,2,60,25,5.603604890929881,0.7433385194018606,0,52,0,0.32483205534964515,0.4174248257158768,0.26654470056696045,1,2
55,59423.17275391802,9,24,20577.65368948477,12,3.278886217686636,0.6154800060179285,3168.812377807748,32076.9707601155,21007.15446823565,2,16,1,2,0.4413590677232456,5,34,83,8.221704168831707,0.7999598085677536,1,46,0,0.34629005379265954,0.6399144773229191,0.5398057571404336,2,0
60,80744.17751208888,11,5,17279.809439801764,60,7.27009548090538,0.2224865528613808,2875.0970226327954,14601.9261365843,0.0,2,4,5,3,0.8006928695479392,3,67,100,10.390106478510276,0.1929011148409326,0,20,0,0.21400687916122077,0.427289810047642,0.18084184626684846,2,0
40,48899.21673355185,9,34,31973.344891136134,12,8.488816059814202,0.1885921407533854,1891.317930846315,3310.225751803008,22175.512952902805,4,10,4,2,0.607742116305108,4,33,88,2.3265034186761087,0.3534203888005094,1,28,0,0.6538621071449157,0.4641345339706271,0.0676948624727504,2,0
54,48129.733775575536,17,17,20336.457162393493,24,15.477801956091314,0.8393565785831621,2295.6256284301508,20703.77753662729,11420.691557157468,3,2,2,2,0.8709991762561595,1,84,12,5.683295413242528,0.2047505159551121,1,11,0,0.422534171022439,0.5723594414549075,0.43016605147177994,1,2
33,83347.49711039853,15,20,23693.49738837231,24,13.479157250143354,0.8748356185639152,2625.2117079115,5701.06722215399,12122.358295600843,3,7,1,1,0.3042061216932678,5,65,69,8.472062981857007,0.8578192290936683,0,87,0,0.284273651996879,0.3779662447837046,0.06840118083693143,1,2
32,45132.25511686639,10,14,27588.504969278907,12,12.403724083403088,0.7779813302943163,3105.7653056295744,20260.13496696226,48043.39561537669,4,29,1,2,0.7705594393765477,3,28,12,6.141184905684849,0.8871445808382354,0,78,0,0.6112813307874969,0.8257771203997961,0.4489058859234986,0,1
31,52587.46845916358,19,15,11775.977853292894,12,10.521376334673006,0.0948370271106049,1757.102127580793,23822.970729630066,39080.51203386943,3,4,1,1,0.675750675845532,3,96,34,5.193595366444835,0.5709762946974991,0,61,0,0.22393125583593065,0.4009553254563508,0.4530161163420449,2,0
24,60890.87881958524,12,15,48339.22646274767,48,9.180801207323686,0.700999397782437,4009.402655884856,25381.953263790994,0.0,2,5,2,3,0.0416596977190573,4,47,73,9.994336114966275,0.0531028811213576,0,49,0,0.7938664607875491,0.790148422938232,0.4168432736698656,0,1
46,68737.89186727251,8,38,28030.859699601875,48,11.605002211625532,0.2252043510131155,901.055926151098,575.9738084640248,24148.62390818027,5,16,5,3,0.7526523829009375,3,39,76,3.260745181483285,0.5689374278550898,0,58,0,0.40779341551130593,0.15730292012288646,0.008379276594286382,1,2
28,47626.60941894154,8,17,43653.09955915153,36,6.480392027692121,0.7105236551083188,2567.656408773344,19595.198383636714,33678.81908101728,0,23,1,3,0.0473828130593461,3,81,18,6.6455646748234365,0.4542217465419895,0,47,0,0.916569541517484,0.6469466813026157,0.4114338312700363,0,1
42,74607.74692845816,12,12,22572.86694372284,12,10.69801412428992,0.3773790424160569,3287.551659152125,19848.888066922525,32123.92909509592,1,12,4,2,0.9847531471431976,4,77,18,3.8787523932332415,0.3302490874870591,1,56,0,0.3025539286874338,0.5287737739574813,0.26604325802728973,2,0
50,77217.68882424879,19,0,13837.873211928556,60,11.269800616604693,0.5854914577032996,906.6728079787796,28588.231336926336,10472.32294923833,1,16,5,2,0.9082002413203308,3,84,6,9.574861404679494,0.6341148362116378,1,81,0,0.17920600088697589,0.14090131239888481,0.3702290468961657,1,2
46,61620.40427631455,18,19,25369.779339979657,48,11.2302122657443,0.660707972264892,2763.59370636977,20438.81581901595,10632.066570999305,5,12,2,2,0.7402169994907258,4,73,5,6.6420230684345,0.142027282914134,0,22,0,0.4117106928772814,0.5381841431570156,0.3316890899865802,1,2
18,69757.22550431089,13,3,27920.411333247244,24,17.894559335432035,0.6750133524209933,2123.1535407523106,11542.006509375513,29670.008533645807,1,1,3,2,0.5980374998388311,5,30,16,10.521567156238037,0.007604080556067,1,18,0,0.4002511729988717,0.3652358921220747,0.1654596556261005,1,2
37,58486.18912192303,18,21,19378.527925792143,12,7.232681732186316,0.2784522186541457,3366.350289477132,22911.004415402476,0.0,5,9,1,2,0.3669114849190282,3,5,89,5.094059924419213,0.070335099121653,2,38,0,0.33133511033510427,0.6906964546709271,0.39173358290862703,2,0
62,68072.32816358565,9,30,54702.0944737488,12,7.194787258369296,0.688957028877161,3172.267597091885,10780.21834461216,33372.29282400207,0,6,1,3,0.7873248503254143,4,85,55,2.1139814691963963,0.804847400736811,0,16,0,0.8035878300253425,0.5592171179105659,0.1583641787409717,2,0
32,66771.18687041767,14,31,20464.55306464494,12,12.132146793421123,0.5793961274444983,2891.4737908648794,19754.76961940897,16823.332104500016,1,25,1,3,0.7885959708106878,1,91,38,7.177708106033278,0.0195664346147654,1,9,0,0.3064877834860168,0.5196505725997665,0.29585769768847897,1,2
54,54197.30774219629,16,37,1000.0,48,11.830729945462696,0.1109026581176857,2271.689235187312,17184.758754708502,12935.260224572889,5,1,4,3,0.3234657391613894,5,25,67,6.871522631913143,0.9043806450963774,1,33,0,0.018451101016987086,0.5029820106917188,0.3170777197356798,1,2
59,46637.99690181106,19,0,19441.63980179844,60,15.831972945945736,0.230638181711213,2186.8714643414887,0.0,8129.136752573422,0,16,5,3,0.5431415787468304,4,46,37,11.137897073083373,0.2511100424019801,0,100,0,0.41686266763835816,0.5626840626827782,0.0,1,2
43,77810.66393562772,8,33,19884.814320521564,36,4.139496534066323,0.8161522114743368,3731.3236382539726,23114.31149775922,12807.81521291712,5,23,4,2,0.9539887621198018,3,31,97,2.322403096175828,0.4979000366316732,0,45,0,0.2555538446114809,0.5754466212509186,0.29705840213471957,2,0
39,75083.38911702749,16,32,29972.210134919063,48,14.555378554583168,0.5169589891334057,3269.5074832680198,9567.757308365502,30922.58250253574,4,8,5,3,0.6197878389144844,2,19,35,11.227837842677207,0.8419121045459421,0,87,0,0.39918563196719015,0.5225402084349798,0.12742841553746162,1,2
51,60868.050501663565,9,7,34718.53129580875,24,11.677329929844811,0.1251731196577394,1860.4115484445235,34817.87570659391,50586.956318525445,3,8,1,3,0.1459156512358795,4,24,35,2.4670707989507683,0.647653921910402,0,13,0,0.5703900652257603,0.3667759752010478,0.5720221925892356,1,2
63,37814.39915280529,11,31,29465.53865784792,36,7.720749548239837,0.4732586656852185,1361.8281574840078,16895.56437174174,18470.033692963087,4,5,5,2,0.601560286562493,2,56,89,10.972181246945176,0.2311606037314425,0,96,0,0.7792147784440467,0.43216177582966453,0.4468024020021572,2,0
32,68635.2748349916,12,27,34628.36174451575,24,3.7506948060977336,0.560768009371103,2374.144877423537,28233.6803437091,38229.96395632133,3,17,2,1,0.5025239453077831,5,68,73,1.8027952866414283,0.2991979324827511,0,11,0,0.504527181216466,0.4150888678973836,0.41135815965750344,2,0
22,86276.20862364178,9,36,10758.74835697666,48,15.161164023059095,0.835504339497529,2986.251560660769,24009.211265480124,19762.58449250966,4,28,3,2,0.6817845570705622,3,82,51,10.257451263803956,0.6746119650698247,1,57,0,0.1247012186628296,0.41535226570108646,0.27828310548756563,1,2
49,66041.8651520509,16,18,4545.308342615732,12,4.326348803607111,0.5510714612597886,1774.723204073679,22190.22421618623,26984.453317540912,5,28,2,3,0.5014910836598419,3,34,8,4.97695986221506,0.2034525396475666,0,95,0,0.06882465133519293,0.32247239534879774,0.33600238523089504,2,0
44,65605.60448539535,13,6,17009.85478252453,36,11.364485379238223,0.3990748108361777,1673.3559506717993,2868.023568848279,0.0,5,25,4,2,0.1975757850431198,2,88,54,8.558442753108947,0.680921686535809,1,95,0,0.2592744158970617,0.30607554896520645,0.04371613662193659,2,0
33,72572.50689709507,16,12,18228.959665970226,60,11.389076566803906,0.111004294932384,1705.803040668798,23544.213191276336,14477.57272774712,5,8,1,1,0.4225046810635171,1,97,52,11.164044191506878,0.3276178509101086,0,8,0,0.25118271981176243,0.2820577290660595,0.3244233139784064,1,2
45,68133.79937797898,16,38,19502.50325236057,36,5.390541296276167,0.1748686540530645,2415.0302632658336,15754.094572437469,35076.564689284176,4,26,3,3,0.8764442669879666,5,9,94,4.932162596193675,0.990163623767129,1,56,0,0.2862383050762883,0.4253448864405546,0.23122289841844976,2,0
62,43924.77322980793,15,31,9246.75459506346,36,7.404814386355554,0.7252038478840369,2640.162248596564,22031.580501110868,8493.334098484384,2,15,5,1,0.0907425486497761,2,63,77,9.533019650404016,0.1195589560618709,0,77,0,0.2105134281897326,0.7212774171286781,0.5015752815807356,2,0
43,64175.527058473854,18,0,14012.013036597082,12,17.81496748480182,0.1898073194812266,2783.5535027368987,8870.890296369684,8267.737076070225,2,28,2,2,0.2798245417761552,2,52,18,11.050681300124204,0.7774562269084337,0,69,0,0.21833888522380138,0.5204887838693993,0.138228553826865,1,2
21,63679.99050215392,18,4,2511.710309926155,24,12.739603273085788,0.1354516472861269,1616.5345991044107,22593.698984998813,8825.829221574391,2,12,4,3,0.6776020790041176,4,32,79,1.9284298706290928,0.9467294146459838,1,25,0,0.03944269291059643,0.304623399537046,0.3548006023059096,1,2
49,44653.69056771982,10,33,24193.299743524272,48,10.794150006828158,0.8169029825137766,2051.2237668023,27120.62189239155,23479.498913033774,2,11,2,2,0.9356306610077836,5,88,45,10.13921803131242,0.1882918705688397,1,41,0,0.5417984367234726,0.5512351809823658,0.6073545444415531,0,1
44,72907.70177284264,14,19,29296.89120581158,36,9.350363634175825,0.3727856347225616,2924.0417924575786,7378.18228134718,21297.412629329592,1,14,4,3,0.6951325389625097,2,33,35,8.194444020822196,0.588344908155909,2,6,0,0.40183534103285046,0.48127290610278217,0.10119894197646312,2,0
33,67518.93108218478,11,12,27922.998158138456,24,9.830374711244287,0.4741731292119787,2064.9754843773653,8412.992474116067,15851.208580714783,4,25,2,3,0.862432070764808,5,44,42,5.072296713050887,0.3393299985141218,0,63,0,0.41355806009651247,0.3670038227110891,0.12460197961184666,2,0
33,56737.36669920616,18,3,30695.26008612559,60,13.786335033109925,0.5392702320252383,300.0,12780.291107587607,15858.714025883475,0,25,2,3,0.0363419665138144,1,60,18,10.679215879288256,0.6305862269486482,1,38,0,0.5410060753939618,0.06345024821270687,0.22525351194641224,1,2
38,67655.36281868273,17,32,35144.924693334535,12,9.819139442160983,0.3429462024414093,1672.7531849748418,20296.954463659797,34771.12200067978,2,18,1,1,0.7430392487599188,2,10,10,11.237206433634483,0.7416808712079574,1,40,0,0.5194699020020541,0.29669544857063457,0.3000051085093713,2,0
58,87291.25291196615,17,15,21098.04468411407,36,8.956708726259055,0.1831443435790921,2118.5594326068613,17393.25104338124,10713.364384517146,1,22,1,3,0.5876622254458131,1,6,31,11.246548738829032,0.3340411263668819,0,68,0,0.2416971229109473,0.2912400995884585,0.19925537167993745,2,0
49,63707.13373401911,13,38,27859.14843866569,12,7.033601150092106,0.7127281845371026,2285.152766754084,22279.277668540835,8177.548315295133,5,8,1,1,0.2197652937435726,1,9,69,11.294002014218824,0.4979996304364462,0,73,0,0.43730029599164216,0.4304358333799275,0.3497140172960548,2,0
48,57331.53569566113,14,22,28229.15350377977,48,11.024910769309306,0.1149520087975702,1883.120595057848,6492.848537438647,59993.93550066038,2,29,2,1,0.0993890460184809,2,25,46,10.930763899473732,0.8328003756559703,0,94,0,0.4923843947532032,0.39415387825385534,0.11325090909661484,2,0
54,44468.84980606158,13,2,28772.87200899766,60,11.770577046144542,0.7040986635958172,2319.1642127946825,0.0,31791.07056631189,1,23,2,2,0.8317814495623144,3,60,77,0.9559128596172488,0.6174809890369347,2,19,0,0.6470343203047183,0.6258306809127918,0.0,1,2
50,68009.6837213039,17,16,30929.65730579701,60,10.882904809194358,0.8779443440332829,1370.7902176604011,33930.40214607747,30731.003349203173,3,28,1,1,0.9941983408154416,4,100,37,10.176477830447649,0.1953991810104915,0,43,0,0.45478313695066275,0.2418697119565055,0.498905454186796,1,2
51,58527.08460823733,11,36,17542.413863998278,60,10.183728758426884,0.3698727974057672,2960.045153128406,18046.66856199017,33932.4736651072,0,1,2,3,0.7038749879549216,3,11,9,9.948380666293687,0.081764488791724,0,75,0,0.2997315513222965,0.6069077603182301,0.30834730078884215,1,2
48,68725.27995137422,15,30,31915.601534970243,12,7.201505191438358,0.5707580931256537,1472.6191991397468,15165.41571618646,7068.974431255912,5,14,1,1,0.4839252644191363,1,25,18,1.7425706852457097,0.258615850836558,2,76,0,0.46439391090951915,0.2571314427846664,0.22066720902288903,2,0
48,57056.40473908235,9,16,23787.445854928526,12,4.09171108930556,0.8866874020589923,2334.281652896216,29814.9987477776,0.0,1,27,5,1,0.9197520848342852,2,76,11,5.030324502872557,0.1558432696764863,0,58,0,0.416911054310344,0.4909419014894122,0.5225530575247584,2,0
34,88754.3615097834,11,31,30920.95160310777,60,17.467596809737625,0.4923278344031359,2959.7301145248584,23119.34624326694,21874.282972363028,2,21,4,3,0.0516324086988755,2,67,49,9.268186207152327,0.7607359387622724,0,20,0,0.3483879673868123,0.4001691947317235,0.26048687467284065,1,2
39,75660.57564142333,15,38,20343.506277598488,24,4.765630074479942,0.1173361622037162,2477.779283602295,12007.42788178863,43625.51510728206,2,24,1,1,0.2710964592884701,4,12,96,0.7729000778193138,0.6958529809403131,0,24,0,0.26887855537885497,0.3929834150898114,0.15870124936261648,2,0
47,43201.83500967194,15,33,28654.43132244115,36,7.079105961252941,0.2653260802222644,2647.222654704111,6963.863745266258,23744.311108856884,5,18,4,1,0.342427003824016,3,10,36,6.831728937324333,0.3848367229519014,0,29,0,0.663268847631728,0.7353083925564151,0.1611937026218262,2,0
44,55129.71599050048,12,1,38812.4176406654,12,3.194239257072914,0.2638789512215082,2799.0783475329404,7975.537819347724,57021.06065013038,5,5,2,2,0.5316416122597531,2,64,15,4.278479995478367,0.9040816278495672,2,88,0,0.704019909105885,0.6092710540388612,0.14466858165425714,2,0
35,66595.86047457227,12,23,30764.60419165015,60,10.956373414979389,0.8023575317053191,2871.399157847054,26373.77547655849,14443.569268276113,1,13,5,1,0.0664025730693491,1,40,26,7.988192515813294,0.755254446308402,0,36,0,0.46195970699104844,0.5174013767315312,0.39602724987131244,1,2
52,52759.47247617565,18,24,29501.0833736296,36,4.516759834808304,0.5724327894688567,2234.5341259035804,14632.384518517543,16746.801775558255,2,14,1,3,0.8521514371997411,2,90,94,4.39496083339461,0.4513921029432939,0,78,0,0.5591618336773793,0.5082387721551125,0.27734137268193915,2,0
40,61000.83105692909,17,4,19608.524320750268,36,16.02746464976314,0.3539263900224503,1830.378867361184,15448.584510838496,8496.828159089257,1,12,2,1,0.2342937669692203,4,25,39,3.266509034196271,0.1005705948358426,1,16,0,0.3214468390184814,0.3600696257373243,0.2532520335078892,1,2
19,53122.4954025609,15,10,12433.789001487392,36,3.439945261772752,0.6825122762957233,1964.792255260656,4334.141650420583,25603.742411770392,5,16,4,3,0.2244214724195277,2,73,14,11.550730669313502,0.8552499490859465,0,28,0,0.2340588277577034,0.4438328223186455,0.0815876893127209,2,0
45,70498.09988444374,15,29,32078.499584777528,12,4.532329705094382,0.6538579789576133,1066.8293748101194,19301.97586397127,19308.71414925596,3,10,3,2,0.7834780537429462,4,92,31,5.708678623560349,0.7496597630567409,0,12,0,0.4550264423772936,0.18159287298105375,0.2737942709890041,2,0
43,56738.07208369582,19,7,38052.93270386974,12,5.616365499981731,0.8160474722441712,2250.6469963472805,10702.59304907119,27707.637811086628,2,21,1,1,0.3417424768544039,5,29,71,5.935304040677475,0.4399007635149869,0,92,0,0.6706772244170873,0.47600778391496107,0.18863159525906192,2,0
35,59481.64326315964,17,28,22655.82441701446,36,11.065614648931517,0.4883894877925289,1733.2770125302168,26031.090305813737,28879.72439510443,5,10,4,3,0.9573100780901664,5,58,99,5.763073063942247,0.4198871165484451,1,74,0,0.38088766843209426,0.3496763540701439,0.43763233289716913,1,2
33,53703.118073363046,16,13,41542.98949273503,48,17.75844015695749,0.7070630579554211,2254.7994897978047,19606.26333259053,9179.71213942922,0,10,5,1,0.2365164352227956,1,96,39,1.5490866479518108,0.3199302576599014,3,12,0,0.7735675503233119,0.5038365526674013,0.36508612601984675,1,2
62,60854.13518914762,19,27,13428.361191052883,36,4.406383361010404,0.5269798834531285,2333.179158741849,16259.587303643426,3032.9525238395145,1,2,1,1,0.5329020635455091,2,57,29,4.833674605570906,0.2940277042531193,0,22,0,0.2206647280306371,0.46008623436809953,0.2671895221763511,2,0
56,54631.52385643079,17,3,8011.990324428199,60,13.320355303033503,0.7637428124496809,1255.5303056694445,18873.32560168106,17278.13918295618,3,0,5,1,0.5293707983897333,3,91,85,10.514933297108456,0.6372906550151343,1,46,0,0.14665507675537942,0.2757815013109843,0.34546584589658014,1,2
30,45743.60242167064,8,27,25068.850809461663,60,10.475818813487948,0.4419489346207368,1768.2586442566728,0.0,0.0,3,15,3,3,0.3221584776149523,1,49,16,2.332036379102849,0.089106287567453,2,35,0,0.5480296584071723,0.4638704126421776,0.0,1,2
59,39163.85115811104,16,26,44747.23117241115,12,5.718845146867683,0.6887441617993294,2467.827680194828,7024.2141530722965,22363.14300390483,5,25,1,1,0.3437547544077689,2,83,66,11.652819882527991,0.1522368240190513,0,40,0,1.142564631648687,0.7561547520641297,0.1793545309094952,0,1
42,83883.47719194455,10,5,17140.957201744728,60,13.906839641592184,0.3521246810562953,2081.5653153091544,7723.291463019942,3657.4153131894072,3,28,1,3,0.9997838009738208,1,86,57,5.480566865264533,0.7191933084825158,0,87,0,0.20434247333980093,0.29777954634084486,0.09207166561952705,1,2
55,50873.808568771,19,38,24488.91847417744,12,10.769663140695489,0.7757504947456638,1289.370906255868,26559.934244113603,6589.156021794686,4,3,5,2,0.0996557969983079,5,13,61,3.36992391851579,0.8430048779607854,0,87,0,0.4813659358935831,0.3041339209773301,0.522074815928318,1,2
52,56035.59289221969,13,1,40234.030737103945,12,9.910573515715097,0.6314042782998533,2816.8078834979897,17824.40309365647,39113.52727770573,4,24,3,2,0.8640792258589671,1,1,6,2.6458969194463253,0.6570443976750058,0,74,0,0.7180084774777189,0.6032182913990208,0.3180907379340197,0,1
61,63307.95163131481,8,7,37073.65872483271,48,17.69245254910529,0.8716494743166987,1073.593580434765,16947.494781623558,29435.66275203109,4,26,2,2,0.7290133844234753,2,80,39,8.42919250353048,0.2634709303887429,0,64,0,0.5856082493513264,0.2034992861598864,0.26769930703682104,1,2
24,65771.75267585019,10,34,20851.92231834321,36,9.654737266016255,0.6281233320676365,3952.655061947816,17589.285822178677,2617.696347545305,0,5,1,2,0.2050845371035358,4,80,9,9.148259591825548,0.6767549217798245,0,56,0,0.31703461546949985,0.7211585340767365,0.2674291790408231,1,2
24,71244.20914551549,18,29,15520.3706256338,24,4.066961205964709,0.3473070753086677,3042.861412901635,14868.069115109787,13582.64575326581,0,8,5,3,0.1597311768874574,4,50,13,3.366202879474469,0.2206534573737599,0,94,0,0.2178474687526339,0.5125235776038934,0.20869161568966152,2,0
53,73407.3206781384,16,1,32933.37568185298,48,6.742871199326534,0.5036472078875608,3294.0901060032056,19336.16106410037,8974.936939171674,3,9,1,3,0.4711715136565556,1,39,2,10.050568776154185,0.9004319711538527,1,36,0,0.4486388466111247,0.5384896343698143,0.2634091652640704,2,0
39,71365.8924396412,16,10,54281.31290932432,12,13.098370096013715,0.7755437061781417,1588.9932540884963,24730.90069003364,12684.32110048001,1,27,5,3,0.1550443805201872,4,43,36,9.40218433874421,0.3663296858768093,0,74,0,0.760605816780524,0.2671853233698288,0.34653669763816347,1,2
43,78323.19963504953,11,15,40496.3717154876,60,6.7161487123518615,0.8814709052308218,381.27350756441547,17519.098030410987,29186.38689587365,4,19,5,2,0.266280130335832,3,84,62,3.038463470739857,0.2257598977349237,0,23,0,0.5170418458921784,0.058415413467423676,0.22367699624175227,2,0
27,61526.00340851436,14,33,50278.60396972418,12,3.8017658485531447,0.1773868560448769,1792.77988982328,11420.318876546498,38488.16618987139,2,20,4,3,0.3092126789950911,1,98,98,7.790529667465106,0.0008625760374537,0,93,0,0.8171927507770853,0.3496628658786279,0.18561775905902708,2,0
23,47913.395641481016,13,36,33151.13398705403,36,5.605239438659434,0.241251437767883,2474.7067417650683,14967.7037883839,28333.454559493588,5,11,4,3,0.4322755566880776,3,7,78,3.614189904158137,0.0191524862761109,1,56,0,0.6918969850334181,0.6197949551183781,0.3123907956844038,2,0
34,68881.40324120996,18,2,33527.871025574634,12,5.209590784137612,0.2186665074683728,2369.926014511448,3966.737636769447,6608.098073731919,3,24,5,3,0.5382547156391372,3,73,16,10.77786881340381,0.4848096338577169,1,52,0,0.4867477932783427,0.4128706854961833,0.0575879330285805,2,0
29,37822.88664159968,15,0,29110.99658259452,12,17.597598793280824,0.6631161494134491,1380.3384407316316,21944.20407577003,39227.71606547405,2,2,1,2,0.8748067305655156,5,42,44,2.4661756279947675,0.759766234502485,0,23,0,0.7696661774772275,0.437937523006547,0.5801832177355442,1,2
56,70017.4595052218,19,9,27912.71339228292,48,8.962513398575155,0.1337408171980662,2453.042056518757,10340.201583591366,14955.510495803786,3,7,1,3,0.522239407579905,3,23,33,4.710796545136338,0.4281737052675021,2,73,0,0.39865361567711877,0.4204166344542928,0.14768033082977267,2,0
18,62045.64972862865,18,28,40265.64011182614,36,17.191862480394903,0.4716406971875131,2012.0208121880328,20759.801472348045,59859.74388766522,4,27,4,2,0.1204101015233628,3,23,2,5.03237678234338,0.4455395608381228,0,29,0,0.6489679822507696,0.38913686699804084,0.33458915432662817,1,2
43,59786.78597602999,14,9,2004.1554987724196,12,17.3879039512382,0.4157851193861752,5075.927727448847,5970.90095379619,39006.25680746164,3,10,2,3,0.0517292501896927,4,71,57,2.700408464816823,0.1918188363584408,2,81,0,0.0335217133026006,1.0188059407275538,0.09986991032082027,1,2
53,64996.99098537018,17,4,32624.292728415978,24,8.56972228855434,0.6391856172292504,3519.0349080296696,17256.812174588034,25676.025755691837,5,1,3,2,0.0304478011291944,5,77,55,11.563893697922,0.9625511478840671,0,61,0,0.5019354316842022,0.6496980591895554,0.2655017088171401,2,0
43,54380.9165196301,13,14,33861.234358415444,48,3.226541335312203,0.3564231050946265,1823.510015910952,29947.881333751397,41404.84478173309,3,17,3,1,0.6687233634511167,5,94,83,3.764550565120573,0.9209838170519244,2,33,0,0.6226675923380662,0.4023860131712298,0.5507057116799602,2,0
28,25222.320146988972,8,4,33088.60657679006,48,16.102703107751474,0.7014053990550867,2084.4258391009243,35269.0856690458,46220.60919209913,1,19,5,2,0.3685048036962446,4,59,99,6.617360541740404,0.7940732524920872,0,43,0,1.3118779867973471,0.9917053595165448,1.398328364064327,0,1
63,72303.84592433626,18,29,23403.171206320363,48,11.9402786137661,0.8696513639048181,2736.459055256666,194.8518602598488,3133.042781001841,5,3,1,1,0.1580371309190558,3,84,9,7.3092688758732,0.2024841834471844,0,85,0,0.32367809633267725,0.45415991699035524,0.0026949031240157714,1,2
64,73085.31719545812,17,36,46689.30680726763,48,17.534642296960428,0.254253154919688,3274.604503977414,17817.702081126285,24471.46192012965,1,7,4,2,0.0696244136450745,4,22,52,4.9810711665741305,0.0891164456724045,1,74,0,0.6388329229303685,0.5376627694265651,0.2437931826097837,1,2
55,61401.87983262637,16,9,20232.11939067744,24,15.572191946421508,0.1989367308646656,2181.5626291361814,11764.878312528028,20317.111451086934,5,6,1,1,0.5150459539941411,3,79,86,0.614501707668504,0.1985258050795648,2,71,0,0.3295032569984436,0.4263509785204311,0.19160452977331596,1,2
20,71313.13328612619,14,6,30967.828304197847,36,7.419137594514709,0.8190710075106197,3249.258092777125,20842.975551708536,15860.953928665032,5,16,3,3,0.6215336228719597,3,44,47,4.901357054075065,0.5755341260207231,0,9,0,0.4342514047159749,0.5467589953856526,0.2922740116898424,2,0
22,84240.332007089,17,15,18021.085566533024,60,12.885594463168324,0.3221731053073083,1396.9089723383413,3835.8251193563738,32212.38737722137,4,21,2,3,0.231391494070022,5,40,38,4.84670249291332,0.6165250600286766,1,99,0,0.2139246740506259,0.19898909784269916,0.04553430676215261,1,2
53,46934.45084066302,15,14,11213.187031254904,12,16.10699117701359,0.7757858289085287,3387.585735330669,5595.897713089702,26015.760573712443,3,16,4,3,0.9358285159398676,5,59,34,8.123338281475311,0.1218271517478001,0,92,0,0.23891164870176843,0.8661234572014814,0.11922793625703902,1,2
43,52842.96780251016,18,24,18856.02588606406,48,6.522378411194095,0.3747924902176436,2764.874343504609,11101.90510265305,26775.247244199178,0,17,2,1,0.6839730732443604,1,54,81,1.8488802727456408,0.9471216492647252,0,18,0,0.3568313187203001,0.6278695823075867,0.21009238436690691,2,0
33,52066.97898934006,9,17,32304.8247980327,12,8.95717325609289,0.176415609058826,1926.2057494083565,32435.840379807025,22475.071054528828,0,13,1,2,0.2273618974205896,3,8,24,11.459884816554098,0.9284896686863486,0,15,0,0.6204474587366905,0.44393720245671675,0.6229637480301629,0,1
20,77945.78446353595,9,4,17123.21134633669,36,12.466005715510748,0.0675409231275504,2509.8351041122105,2318.317312154275,0.0,1,16,2,3,0.8502737756012649,4,85,62,6.488378755191751,0.5772228873409992,2,8,0,0.21968104451302498,0.3863970509327047,0.029742690103257783,1,2
51,54236.38625838928,19,17,37347.65944072485,36,15.402453103582433,0.0971037252051391,1881.0420614020863,28712.32719656483,48078.96353300384,5,16,3,3,0.1099623239710018,1,23,61,7.433771896831439,0.6371605026642431,1,8,0,0.6886089213760609,0.41618747660079447,0.5293923356135036,1,2
20,50328.58548858844,14,26,30631.646575761584,12,12.31291302956756,0.1101152298608009,2203.4060770465658,27767.15697572606,21602.857618794293,5,13,2,2,0.5822546826079315,4,61,2,3.69475476505954,0.9832949493887104,0,23,0,0.6086331709582229,0.5253649127602449,0.5517174128015582,0,1
57,53127.54112047885,15,26,49652.85448633677,36,9.84870685613566,0.7933287566784035,3050.257709581463,23555.4613834588,4772.272703800963,2,3,2,3,0.224968265597576,5,36,18,3.967856621454699,0.0587627269369791,1,73,0,0.9345972623452979,0.6889664332849825,0.44337571223259525,0,1
57,29329.53690979969,8,5,25654.542642179105,36,16.091928532259328,0.1631120927698788,2740.029982899777,9646.051405702005,16111.534992229852,3,11,3,2,0.1722224389367379,3,78,78,5.343720752366911,0.385298716949118,0,58,0,0.8746998877301508,1.1210664490175166,0.32888522704492584,0,1
54,52406.13143091549,13,0,46047.142305009096,48,17.20323625821017,0.1464158815362115,2979.076967182103,14158.277613859877,8042.560328307714,1,22,4,2,0.8970769681409273,5,2,80,6.1216166541064805,0.9753538382397904,0,48,0,0.8786594439948473,0.6821515465859437,0.2701645251667557,0,1
36,66449.85533553876,18,29,20972.16530168777,24,9.00010461652081,0.7896052440574852,1600.4567373332156,19232.428525570453,0.0,5,29,1,3,0.1049763592061828,2,5,19,9.242164575071788,0.7710631683012801,1,27,0,0.3156088932893647,0.28902216191473185,0.2894276959439,2,0
